year,state,quarter,suppression,totalRX
2017,WV,3,F,61193
2017,WV,3,T,0
2017,WV,4,F,90505
2017,WV,4,T,0
2017,WY,1,F,7073
2017,WY,1,T,0
2017,WY,2,F,7245
2017,WY,2,T,0
2017,WY,3,F,6607
2017,WY,3,T,0
2017,WY,4,F,6436
2017,WY,4,T,0
2018,AK,1,F,21839
2018,AK,1,T,0
2018,AK,2,F,15935
2018,AK,2,T,0
2018,AK,3,F,22822
2018,AK,3,T,0
2018,AK,4,F,17615
2018,AK,4,T,0
2018,AZ,1,F,189589
2018,AZ,1,T,0
2018,AZ,2,F,176925
2018,AZ,2,T,0
2018,AZ,3,F,170262
2018,AZ,3,T,0
2018,AZ,4,F,157694
2018,AZ,4,T,0
2018,CO,1,F,133637
2018,CO,1,T,0
2018,CO,2,F,133637
2018,CO,2,T,0
2018,CO,3,F,121054
2018,CO,3,T,0
2018,CO,4,F,121195
2018,CO,4,T,0
2018,CT,1,F,79356
2018,CT,1,T,0
2018,CT,2,F,77251
2018,CT,2,T,0
2018,CT,3,F,76099
2018,CT,3,T,0
2018,CT,4,F,73518
2018,CT,4,T,0
2018,DE,1,F,27458
2018,DE,1,T,0
2018,DE,2,F,29565
2018,DE,2,T,0
2018,DE,3,F,27724
2018,DE,3,T,0
2018,DE,4,F,25349
2018,DE,4,T,0
2018,FL,1,F,264476
2018,FL,1,T,0
2018,FL,2,F,249041
2018,FL,2,T,0
2018,FL,3,F,208799
2018,FL,3,T,0
2018,FL,4,F,190448
2018,FL,4,T,0
2018,HI,1,F,30771
2018,HI,1,T,0
2018,HI,2,F,30337
2018,HI,2,T,0
2018,HI,3,F,25904
2018,HI,3,T,0
2018,HI,4,F,21238
2018,HI,4,T,0
2018,IL,1,F,225527
2018,IL,1,T,0
2018,IL,2,F,227349
2018,IL,2,T,0
2018,IL,3,F,219290
2018,IL,3,T,0
2018,IL,4,F,203070
2018,IL,4,T,0
2018,IN,1,F,167009
2018,IN,1,T,0
2018,IN,2,F,159970
2018,IN,2,T,0
2018,IN,3,F,151647
2018,IN,3,T,0
2018,IN,4,F,141967
2018,IN,4,T,0
2018,KY,1,F,214609
2018,KY,1,T,0
2018,KY,2,F,211448
2018,KY,2,T,0
2018,KY,3,F,195443
2018,KY,3,T,0
2018,KY,4,F,184208
2018,KY,4,T,0
